[0701Z2]数学教育,07理学,0701数学,查看,加入对比+
[0701Z2]数学物理,07理学,0701数学,查看,加入对比+
[0701Z2]信息安全,07理学,0701数学,查看,加入对比+
[0701Z3]金融数学与计量经济学,07理学,0701数学,查看,加入对比+
[0701Z3]数学与信息技术,07理学,0701数学,查看,加入对比+
[0701Z3]最优化与控制,07理学,0701数学,查看,加入对比+
[070200]物理学,07理学,0702物理学,查看,加入对比+
[070201]理论物理,07理学,0702物理学,查看,加入对比+
[070202]粒子物理与原子核物理,07理学,0702物理学,查看,加入对比+
[070203]原子与分子物理,07理学,0702物理学,查看,加入对比+
[070204]等离子体物理,07理学,0702物理学,查看,加入对比+
[070205]凝聚态物理,07理学,0702物理学,查看,加入对比+
[070206]声学,07理学,0702物理学,查看,加入对比+
[070207]光学,07理学,0702物理学,查看,加入对比+
[070208]无线电物理,07理学,0702物理学,查看,加入对比+
[0702J1]材料与光电子,07理学,0702物理学,查看,加入对比+
[0702J1]纳米科学与技术,07理学,0702物理学,查看,加入对比+
[0702J1]生物医学光子学,07理学,0702物理学,查看,加入对比+
[0702J2]空间等离子体物理与技术,07理学,0702物理学,查看,加入对比+
[0702J4]新能源科学与工程,07理学,0702物理学,查看,加入对比+
[0702Z1]光电子学,07理学,0702物理学,查看,加入对比+
[0702Z1]光子学与光子技术,07理学,0702物理学,查看,加入对比+
[0702Z1]计算物理,07理学,0702物理学,查看,加入对比+
[0702Z1]精密测量物理,07理学,0702物理学,查看,加入对比+
[0702Z1]能源与材料物理,07理学,0702物理学,查看,加入对比+
[0702Z1]生物物理和软凝聚态,07理学,0702物理学,查看,加入对比+
[0702Z1]医学放射物理学,07理学,0702物理学,查看,加入对比+
[0702Z1]医学物理,07理学,0702物理学,查看,加入对比+
[0702Z1]应用物理,07理学,0702物理学,查看,加入对比+
[0702Z2]高压科学与技术,07理学,0702物理学,查看,加入对比+
[0702Z2]固体地球物理,07理学,0702物理学,查看,加入对比+
[0702Z2]能源与环境系统工程,07理学,0702物理学,查看,加入对比+
[0702Z2]生命信息物理学,07理学,0702物理学,查看,加入对比+
[0702Z2]新能源材料与器件,07理学,0702物理学,查看,加入对比+
[0702Z3]光电子学,07理学,0702物理学,查看,加入对比+
[070300]化学,07理学,0703化学,查看,加入对比+
[070301]无机化学,07理学,0703化学,查看,加入对比+
[070302]分析化学,07理学,0703化学,查看,加入对比+
[070303]有机化学,07理学,0703化学,查看,加入对比+
[070304]物理化学,07理学,0703化学,查看,加入对比+
[070305]高分子化学与物理,07理学,0703化学,查看,加入对比+
[0703J1]洁净能源科学,07理学,0703化学,查看,加入对比+
[0703J1]纳米科学与技术,07理学,0703化学,查看,加入对比+
[0703J1]新能源材料,07理学,0703化学,查看,加入对比+
[0703J1]资源循环科学与工程,07理学,0703化学,查看,加入对比+
[0703J2]本草生物学,07理学,0703化学,查看,加入对比+
[0703Z1]材料化学,07理学,0703化学,查看,加入对比+
[0703Z1]工业微生物,07理学,0703化学,查看,加入对比+
[0703Z1]光电转换材料,07理学,0703化学,查看,加入对比+
[0703Z1]合成与天然药物化学,07理学,0703化学,查看,加入对比+
[0703Z1]化学生态学,07理学,0703化学,查看,加入对比+
[0703Z1]化学生物学,07理学,0703化学,查看,加入对比+
[0703Z1]环境化学,07理学,0703化学,查看,加入对比+
[0703Z1]精细合成化学与分子工程,07理学,0703化学,查看,加入对比+
[0703Z1]绿色催化,07理学,0703化学,查看,加入对比+
[0703Z1]绿色化学,07理学,0703化学,查看,加入对比+
[0703Z1]纳米材料化学,07理学,0703化学,查看,加入对比+
[0703Z1]农药化学,07理学,0703化学,查看,加入对比+
[0703Z1]药物化学生物学,07理学,0703化学,查看,加入对比+
[0703Z1]有机硅化学及材料,07理学,0703化学,查看,加入对比+
[0703Z1]宇航材料科学与技术,07理学,0703化学,查看,加入对比+
[0703Z2]材料化学,07理学,0703化学,查看,加入对比+
[0703Z2]化学生物学,07理学,0703化学,查看,加入对比+
[0703Z2]化学生物学与分子生物学,07理学,0703化学,查看,加入对比+
[0703Z2]环境化学,07理学,0703化学,查看,加入对比+
[0703Z2]精细化学品化学,07理学,0703化学,查看,加入对比+
[0703Z2]生物材料与医药化学,07理学,0703化学,查看,加入对比+
[0703Z2]生物无机化学,07理学,0703化学,查看,加入对比+
[0703Z2]食品化学,07理学,0703化学,查看,加入对比+
[0703Z2]制药化学,07理学,0703化学,查看,加入对比+
[0703Z3]放射化学,07理学,0703化学,查看,加入对比+
[0703Z3]工程化学,07理学,0703化学,查看,加入对比+
[0703Z3]化学基因组学,07理学,0703化学,查看,加入对比+
[0703Z3]化学生物学,07理学,0703化学,查看,加入对比+
[0703Z3]精细化工,07理学,0703化学,查看,加入对比+
[0703Z4]化学药物制备工艺学,07理学,0703化学,查看,加入对比+
[0703Z4]绿色化学,07理学,0703化学,查看,加入对比+
[070400]天文学,07理学,0704天文学,查看,加入对比+
[070401]天体物理,07理学,0704天文学,查看,加入对比+
[070402]天体测量与天体力学,07理学,0704天文学,查看,加入对比+
[0704Z1]天文技术与方法,07理学,0704天文学,查看,加入对比+
[070500]地理学,07理学,0705地理学,查看,加入对比+
[070501]自然地理学,07理学,0705地理学,查看,加入对比+
[070502]人文地理学,07理学,0705地理学,查看,加入对比+
[070503]地图学与地理信息系统,07理学,0705地理学,查看,加入对比+
[0705J1]环境地理学,07理学,0705地理学,查看,加入对比+
[0705J1]区域环境学,07理学,0705地理学,查看,加入对比+
[0705J2]旅游地理学,07理学,0705地理学,查看,加入对比+
[0705J8]生态旅游,07理学,0705地理学,查看,加入对比+
[0705Z1]城市与区域规划,07理学,0705地理学,查看,加入对比+
[0705Z1]地理环境与污染控制,07理学,0705地理学,查看,加入对比+
[0705Z1]环境地理学,07理学,0705地理学,查看,加入对比+
[0705Z1]环境地质学,07理学,0705地理学,查看,加入对比+
[0705Z1]经济地理学,07理学,0705地理学,查看,加入对比+
[0705Z1]景观生态规划与管理,07理学,0705地理学,查看,加入对比+
[0705Z1]旅游开发与规划管理,07理学,0705地理学,查看,加入对比+
[0705Z1]区域环境学,07理学,0705地理学,查看,加入对比+
[0705Z1]土地资源利用与管理,07理学,0705地理学,查看,加入对比+
[0705Z1]资源环境监测与规划,07理学,0705地理学,查看,加入对比+
[0705Z1]资源环境科学,07理学,0705地理学,查看,加入对比+
[0705Z1]自然资源,07理学,0705地理学,查看,加入对比+
[0705Z1]自然资源学,07理学,0705地理学,查看,加入对比+
[0705Z2]边疆地理学,07理学,0705地理学,查看,加入对比+
[0705Z2]城市与区域规划,07理学,0705地理学,查看,加入对比+
[0705Z2]地理环境遥感,07理学,0705地理学,查看,加入对比+
[0705Z2]地理学(历史地理学),07理学,0705地理学,查看,加入对比+
[0705Z2]地球系统科学,07理学,0705地理学,查看,加入对比+
[0705Z2]国土资源学,07理学,0705地理学,查看,加入对比+
[0705Z2]环境地理学,07理学,0705地理学,查看,加入对比+
[0705Z2]全球环境变化,07理学,0705地理学,查看,加入对比+
[0705Z2]湿地科学,07理学,0705地理学,查看,加入对比+
[0705Z3]山地环境与自然灾害,07理学,0705地理学,查看,加入对比+
[0705Z3]自然灾害学,07理学,0705地理学,查看,加入对比+
[0705Z4]城市与区域规划,07理学,0705地理学,查看,加入对比+
[070600]大气科学,07理学,0706大气科学,查看,加入对比+
[070601]气象学,07理学,0706大气科学,查看,加入对比+
[070602]大气物理学与大气环境,07理学,0706大气科学,查看,加入对比+
[0706Z1]地球流体力学,07理学,0706大气科学,查看,加入对比+
[0706Z1]气候系统与气候变化,07理学,0706大气科学,查看,加入对比+
[0706Z2]大气科学(物理海洋学),07理学,0706大气科学,查看,加入对比+
[0706Z2]应用气象学,07理学,0706大气科学,查看,加入对比+
[0706Z3]3S集成与气象应用,07理学,0706大气科学,查看,加入对比+
[0706Z3]大气遥感与大气探测,07理学,0706大气科学,查看,加入对比+
[0706Z4]雷电科学与技术,07理学,0706大气科学,查看,加入对比+
[0706Z5]3S集成与气象应用,07理学,0706大气科学,查看,加入对比+
[0706Z6]空间天气学,07理学,0706大气科学,查看,加入对比+
[0706Z7]海洋气象学,07理学,0706大气科学,查看,加入对比+
[070700]海洋科学,07理学,0707海洋科学,查看,加入对比+
[070701]物理海洋学,07理学,0707海洋科学,查看,加入对比+
[070702]海洋化学,07理学,0707海洋科学,查看,加入对比+
[070703]海洋生物学,07理学,0707海洋科学,查看,加入对比+
[070704]海洋地质,07理学,0707海洋科学,查看,加入对比+
[0707J3]海洋事务,07理学,0707海洋科学,查看,加入对比+
[0707Z1]海洋技术,07理学,0707海洋科学,查看,加入对比+
[0707Z1]海洋生态学,07理学,0707海洋科学,查看,加入对比+
[0707Z1]海洋物理,07理学,0707海洋科学,查看,加入对比+
[0707Z1]海洋资源与环境,07理学,0707海洋科学,查看,加入对比+
[0707Z2]海洋腐蚀与防护,07理学,0707海洋科学,查看,加入对比+
[0707Z2]海洋技术,07理学,0707海洋科学,查看,加入对比+
[0707Z2]海洋生物技术,07理学,0707海洋科学,查看,加入对比+
[0707Z2]海洋资源与权益综合管理,07理学,0707海洋科学,查看,加入对比+
[0707Z3]海洋探测技术,07理学,0707海洋科学,查看,加入对比+
[0707Z5]海洋地球物理学,07理学,0707海洋科学,查看,加入对比+
[0707Z6]海洋化学工程与技术,07理学,0707海洋科学,查看,加入对比+
[070800]地球物理学,07理学,0708地球物理学,查看,加入对比+
[070801]固体地球物理学,07理学,0708地球物理学,查看,加入对比+
[070802]空间物理学,07理学,0708地球物理学,查看,加入对比+
[0708Z1]地球动力学,07理学,0708地球物理学,查看,加入对比+
[0708Z1]空间环境,07理学,0708地球物理学,查看,加入对比+
[0708Z1]空间探测与信息处理技术,07理学,0708地球物理学,查看,加入对比+
[0708Z2]地球与空间探测技术,07理学,0708地球物理学,查看,加入对比+
[070900]地质学,07理学,0709地质学,查看,加入对比+
[070901]矿物学、岩石学、矿床学,07理学,0709地质学,查看,加入对比+
[070902]地球化学,07理学,0709地质学,查看,加入对比+
[070903]古生物学与地层学,07理学,0709地质学,查看,加入对比+
[070904]构造地质学,07理学,0709地质学,查看,加入对比+
[070905]第四纪地质学,07理学,0709地质学,查看,加入对比+
[0709Z1]宝石学,07理学,0709地质学,查看,加入对比+
[0709Z1]材料及环境矿物学,07理学,0709地质学,查看,加入对比+
[0709Z1]沉积学(含:古地理学),07理学,0709地质学,查看,加入对比+
[0709Z1]地球生物学,07理学,0709地质学,查看,加入对比+
[0709Z1]数字地质科学,07理学,0709地质学,查看,加入对比+
[0709Z2]能源地质学,07理学,0709地质学,查看,加入对比+
[0709Z2]石油地质学,07理学,0709地质学,查看,加入对比+
[0709Z3]土地工程学,07理学,0709地质学,查看,加入对比+
[0709Z4]水文地质学,07理学,0709地质学,查看,加入对比+
[0709Z4]资源环境与区域规划,07理学,0709地质学,查看,加入对比+
[0709Z5]资源勘查与地球物理,07理学,0709地质学,查看,加入对比+
[0709Z6]遥感与地理信息系统,07理学,0709地质学,查看,加入对比+
[071000]生物学,07理学,0710生物学,查看,加入对比+
[071001]植物学,07理学,0710生物学,查看,加入对比+
[071002]动物学,07理学,0710生物学,查看,加入对比+
[071003]生理学,07理学,0710生物学,查看,加入对比+
[071004]水生生物学,07理学,0710生物学,查看,加入对比+
[071005]微生物学,07理学,0710生物学,查看,加入对比+
[071006]神经生物学,07理学,0710生物学,查看,加入对比+
[071007]遗传学,07理学,0710生物学,查看,加入对比+
[071008]发育生物学,07理学,0710生物学,查看,加入对比+
[071009]细胞生物学,07理学,0710生物学,查看,加入对比+
[071010]生物化学与分子生物学,07理学,0710生物学,查看,加入对比+
[071011]生物物理学,07理学,0710生物学,查看,加入对比+
[0710J1]纳米科学与技术,07理学,0710生物学,查看,加入对比+
[0710J1]纳米生物医学,07理学,0710生物学,查看,加入对比+
[0710J1]生物技术与工程,07理学,0710生物学,查看,加入对比+
[0710J1]数据科学,07理学,0710生物学,查看,加入对比+
[0710J1]医学实验学,07理学,0710生物学,查看,加入对比+
[0710J2]疼痛医学,07理学,0710生物学,查看,加入对比+
[0710J3]妇产科学基础,07理学,0710生物学,查看,加入对比+
[0710J3]生物信息学,07理学,0710生物学,查看,加入对比+
[0710J3]再生医学,07理学,0710生物学,查看,加入对比+
[0710J4]实验肿瘤学,07理学,0710生物学,查看,加入对比+
[0710J4]医学心理学,07理学,0710生物学,查看,加入对比+
[0710J4]再生医学,07理学,0710生物学,查看,加入对比+
[0710J5]矿化医学,07理学,0710生物学,查看,加入对比+
[0710J5]再生医学,07理学,0710生物学,查看,加入对比+
[0710J6]临床遗传学,07理学,0710生物学,查看,加入对比+
[0710J6]再生医学,07理学,0710生物学,查看,加入对比+
[0710J6]转化医学,07理学,0710生物学,查看,加入对比+
[0710J8]应激生物学,07理学,0710生物学,查看,加入对比+
[0710Z1]★生物信息学,07理学,0710生物学,查看,加入对比+
[0710Z1]保护生物学,07理学,0710生物学,查看,加入对比+
[0710Z1]动物病原生物学,07理学,0710生物学,查看,加入对比+
[0710Z1]海洋生物学与生物技术,07理学,0710生物学,查看,加入对比+
[0710Z1]化学生物学,07理学,0710生物学,查看,加入对比+
[0710Z1]基因组学,07理学,0710生物学,查看,加入对比+
[0710Z1]生物技术,07理学,0710生物学,查看,加入对比+
[0710Z1]生物数学,07理学,0710生物学,查看,加入对比+
[0710Z1]生物统计,07理学,0710生物学,查看,加入对比+
[0710Z1]生物信息学,07理学,0710生物学,查看,加入对比+
[0710Z1]生物制品学,07理学,0710生物学,查看,加入对比+
[0710Z1]生物资源化学,07理学,0710生物学,查看,加入对比+
[0710Z1]生物资源化学与利用,07理学,0710生物学,查看,加入对比+
[0710Z1]实验动物学,07理学,0710生物学,查看,加入对比+
[0710Z1]衰老生物学,07理学,0710生物学,查看,加入对比+
[0710Z1]再生生物学,07理学,0710生物学,查看,加入对比+
[0710Z2]代谢生物学,07理学,0710生物学,查看,加入对比+
[0710Z2]海洋生物技术,07理学,0710生物学,查看,加入对比+
[0710Z2]基因组学,07理学,0710生物学,查看,加入对比+
[0710Z2]计算生物学,07理学,0710生物学,查看,加入对比+
[0710Z2]计算生物学与生物信息学,07理学,0710生物学,查看,加入对比+
[0710Z2]人类生物学,07理学,0710生物学,查看,加入对比+
[0710Z2]生物安全,07理学,0710生物学,查看,加入对比+
[0710Z2]生物工程,07理学,0710生物学,查看,加入对比+
[0710Z2]生物信息学,07理学,0710生物学,查看,加入对比+
[0710Z2]生物医药,07理学,0710生物学,查看,加入对比+
[0710Z2]生物资源,07理学,0710生物学,查看,加入对比+
[0710Z2]食品生物技术,07理学,0710生物学,查看,加入对比+
[0710Z3]合成生物学,07理学,0710生物学,查看,加入对比+
[0710Z3]化学生物学,07理学,0710生物学,查看,加入对比+
[0710Z3]免疫生物学,07理学,0710生物学,查看,加入对比+
[0710Z3]生物医学,07理学,0710生物学,查看,加入对比+
[0710Z3]生物医学工程与技术,07理学,0710生物学,查看,加入对比+
[0710Z3]医学遗传学,07理学,0710生物学,查看,加入对比+
[0710Z4]生物催化,07理学,0710生物学,查看,加入对比+
[0710Z4]生物医药检验学,07理学,0710生物学,查看,加入对比+
[0710Z4]肿瘤生物学,07理学,0710生物学,查看,加入对比+
[0710Z5]化学生物学,07理学,0710生物学,查看,加入对比+
[0710Z5]医疗器械工程学,07理学,0710生物学,查看,加入对比+
[0710Z6]基因工程药物学,07理学,0710生物学,查看,加入对比+
[0710Z9]生物质能,07理学,0710生物学,查看,加入对比+
[071100]系统科学,07理学,0711系统科学,查看,加入对比+
[071101]系统理论,07理学,0711系统科学,查看,加入对比+
[071102]系统分析与集成,07理学,0711系统科学,查看,加入对比+
[071200]科学技术史,07理学,0712科学技术史,查看,加入对比+
[0712Z1]科学史,07理学,0712科学技术史,查看,加入对比+
[0712Z1]中国地方农业科学技术史,07理学,0712科学技术史,查看,加入对比+
[0712Z2]技术史,07理学,0712科学技术史,查看,加入对比+
[0712Z2]少数民族科学技术史,07理学,0712科学技术史,查看,加入对比+
[0712Z3]农村科学技术发展,07理学,0712科学技术史,查看,加入对比+
[071300]生态学,07理学,0713生态学,查看,加入对比+
[0713Z1]动物生态学,07理学,0713生态学,查看,加入对比+
[0713Z1]恢复生态学,07理学,0713生态学,查看,加入对比+
[0713Z1]森林生态学,07理学,0713生态学,查看,加入对比+
[0713Z1]生态法学,07理学,0713生态学,查看,加入对比+
[0713Z1]生态环境与城乡规划,07理学,0713生态学,查看,加入对比+
[0713Z1]生态信息科学,07理学,0713生态学,查看,加入对比+
[0713Z1]生物数学,07理学,0713生态学,查看,加入对比+
[0713Z1]植物生态生理,07理学,0713生态学,查看,加入对比+
[0713Z1]植物生态学,07理学,0713生态学,查看,加入对比+
[0713Z2]荒漠生态学,07理学,0713生态学,查看,加入对比+
[0713Z2]恢复生态学,07理学,0713生态学,查看,加入对比+
[0713Z2]基础生态学,07理学,0713生态学,查看,加入对比+
[0713Z2]生态规划科学,07理学,0713生态学,查看,加入对比+
[0713Z2]植物生态学,07理学,0713生态学,查看,加入对比+
[0713Z2]植物育种与种质资源,07理学,0713生态学,查看,加入对比+
[0713Z3]民族生态学,07理学,0713生态学,查看,加入对比+
[0713Z3]农业生态学,07理学,0713生态学,查看,加入对比+
[0713Z3]湿地生态学,07理学,0713生态学,查看,加入对比+
[0713Z3]修复生态学,07理学,0713生态学,查看,加入对比+
[0713Z4]环境生态学,07理学,0713生态学,查看,加入对比+
[0713Z4]昆虫生态学,07理学,0713生态学,查看,加入对比+
[0713Z4]湿地生态学,07理学,0713生态学,查看,加入对比+
[0713Z5]动物生态学,07理学,0713生态学,查看,加入对比+
[0713Z5]恢复生态学,07理学,0713生态学,查看,加入对比+
[0713Z6]森林生态学,07理学,0713生态学,查看,加入对比+
[0713Z7]土壤生态学,07理学,0713生态学,查看,加入对比+
[071400]统计学,07理学,0714统计学,查看,加入对比+
[0714J1]大数据科学与应用,07理学,0714统计学,查看,加入对比+
[0714J1]金融统计与风险管理,07理学,0714统计学,查看,加入对比+
[0714J1]数据科学,07理学,0714统计学,查看,加入对比+
[0714J3]数据科学,07理学,0714统计学,查看,加入对比+
[0714Z1]经济社会统计学,07理学,0714统计学,查看,加入对比+
[0714Z1]经济统计,07理学,0714统计学,查看,加入对比+
[0714Z1]经济统计学,07理学,0714统计学,查看,加入对比+
[0714Z1]社会经济统计,07理学,0714统计学,查看,加入对比+
[0714Z1]社会经济统计学,07理学,0714统计学,查看,加入对比+
[0714Z1]生物统计学,07理学,0714统计学,查看,加入对比+
[0714Z1]数理统计,07理学,0714统计学,查看,加入对比+
[0714Z1]数理统计学,07理学,0714统计学,查看,加入对比+
[0714Z1]统计信息技术,07理学,0714统计学,查看,加入对比+
[0714Z1]信息统计技术,07理学,0714统计学,查看,加入对比+
[0714Z2]金融统计、保险精算与风险管理,07理学,0714统计学,查看,加入对比+
[0714Z2]金融统计学,07理学,0714统计学,查看,加入对比+
[0714Z2]经济统计学,07理学,0714统计学,查看,加入对比+
[0714Z2]社会经济统计学,07理学,0714统计学,查看,加入对比+
[0714Z2]数理统计,07理学,0714统计学,查看,加入对比+
[0714Z2]数理统计学,07理学,0714统计学,查看,加入对比+
[0714Z2]应用概率统计,07理学,0714统计学,查看,加入对比+
[0714Z2]应用统计,07理学,0714统计学,查看,加入对比+
[0714Z2]应用统计学,07理学,0714统计学,查看,加入对比+
[0714Z3]大数据统计,07理学,0714统计学,查看,加入对比+
[0714Z3]金融统计与风险管理,07理学,0714统计学,查看,加入对比+
[0714Z3]生物统计与动力系统,07理学,0714统计学,查看,加入对比+
[0714Z3]数理统计学,07理学,0714统计学,查看,加入对比+
[0714Z3]应用统计,07理学,0714统计学,查看,加入对比+
[0714Z4]管理统计学,07理学,0714统计学,查看,加入对比+
[0714Z4]生物卫生统计学,07理学,0714统计学,查看,加入对比+
[0714Z4]数理统计,07理学,0714统计学,查看,加入对比+
[0714Z4]应用统计,07理学,0714统计学,查看,加入对比+
[0714Z4]应用统计学,07理学,0714统计学,查看,加入对比+
[0714Z5]生物统计,07理学,0714统计学,查看,加入对比+
[0714Z5]数据科学,07理学,0714统计学,查看,加入对比+
[0714Z5]应用概率,07理学,0714统计学,查看,加入对比+
[077100]心理学,07理学,0771心理学,查看,加入对比+
[077101]基础心理学,07理学,0771心理学,查看,加入对比+
[077102]发展与教育心理学,07理学,0771心理学,查看,加入对比+
[077103]应用心理学,07理学,0771心理学,查看,加入对比+
[0771Z1]健康心理学,07理学,0771心理学,查看,加入对比+
[0771Z2]认知神经科学,07理学,0771心理学,查看,加入对比+
[077200]力学,07理学,0772力学,查看,加入对比+
[077203]流体力学,07理学,0772力学,查看,加入对比+
[077300]材料科学与工程,07理学,0773材料科学与工程,查看,加入对比+
[077301]材料物理与化学,07理学,0773材料科学与工程,查看,加入对比+
[077302]材料学,07理学,0773材料科学与工程,查看,加入对比+
[077400]电子科学与技术,07理学,0774电子科学与技术,查看,加入对比+
[077401]物理电子学,07理学,0774电子科学与技术,查看,加入对比+
[077402]电路与系统,07理学,0774电子科学与技术,查看,加入对比+
[077403]微电子学与固体电子学,07理学,0774电子科学与技术,查看,加入对比+
[077404]电磁场与微波技术,07理学,0774电子科学与技术,查看,加入对比+
[077500]计算机科学与技术,07理学,0775计算机科学与技术,查看,加入对比+
[077501]计算机系统结构,07理学,0775计算机科学与技术,查看,加入对比+
[077502]计算机软件与理论,07理学,0775计算机科学与技术,查看,加入对比+
[077503]计算机应用技术,07理学,0775计算机科学与技术,查看,加入对比+
[0775Z1]计算科学,07理学,0775计算机科学与技术,查看,加入对比+
[077600]环境科学与工程,07理学,0776环境科学与工程,查看,加入对比+
[077601]环境科学,07理学,0776环境科学与工程,查看,加入对比+
[077602]环境工程,07理学,0776环境科学与工程,查看,加入对比+
[0776Z1]环境经济与环境管理,07理学,0776环境科学与工程,查看,加入对比+
[0776Z1]环境科学与工程（环境健康）,07理学,0776环境科学与工程,查看,加入对比+
[077700]生物医学工程,07理学,0777生物医学工程,查看,加入对比+
[0777Z1]仿生材料与药物制剂,07理学,0777生物医学工程,查看,加入对比+
[077800]基础医学,07理学,0778基础医学,查看,加入对比+
[077801]人体解剖与组织胚胎学,07理学,0778基础医学,查看,加入对比+
[077802]免疫学,07理学,0778基础医学,查看,加入对比+
[077803]病原生物学,07理学,0778基础医学,查看,加入对比+
[077804]病理学与病理生理学,07理学,0778基础医学,查看,加入对比+
[077806]放射医学,07理学,0778基础医学,查看,加入对比+
[077900]公共卫生与预防医学,07理学,0779公共卫生与预防医学,查看,加入对比+
[077901]流行病与卫生统计学,07理学,0779公共卫生与预防医学,查看,加入对比+
[077903]营养与食品卫生学,07理学,0779公共卫生与预防医学,查看,加入对比+
[0779Z1]卫生检验学,07理学,0779公共卫生与预防医学,查看,加入对比+
[078000]药学,07理学,0780药学,查看,加入对比+
[078001]药物化学,07理学,0780药学,查看,加入对比+
[078002]药剂学,07理学,0780药学,查看,加入对比+
[078003]生药学,07理学,0780药学,查看,加入对比+
[078004]药物分析学,07理学,0780药学,查看,加入对比+
[078005]微生物与生化药学,07理学,0780药学,查看,加入对比+
[078006]药理学,07理学,0780药学,查看,加入对比+
[0780Z1]化学生物学,07理学,0780药学,查看,加入对比+
[0780Z1]药物设计学,07理学,0780药学,查看,加入对比+
[078100]中药学,07理学,0781中药学,查看,加入对比+
[078200]医学技术,07理学,0782医学技术,查看,加入对比+
[078401]教育技术学,07理学,07840784,查看,加入对比+
[078501]运动人体科学,07理学,07850785,查看,加入对比+
[078601]农药学,07理学,07860786,查看,加入对比+
[080100]力学,08工学,0801力学,查看,加入对比+
[080101]一般力学与力学基础,08工学,0801力学,查看,加入对比+
[080102]固体力学,08工学,0801力学,查看,加入对比+
[080103]流体力学,08工学,0801力学,查看,加入对比+
[080104]工程力学,08工学,0801力学,查看,加入对比+
[0801Z1]材料与结构安全,08工学,0801力学,查看,加入对比+
[0801Z1]计算力学,08工学,0801力学,查看,加入对比+
[0801Z1]纳米力学,08工学,0801力学,查看,加入对比+
[0801Z1]生物力学,08工学,0801力学,查看,加入对比+
[0801Z2]航空器结构与适航技术,08工学,0801力学,查看,加入对比+
[0801Z2]力学系统与控制,08工学,0801力学,查看,加入对比+
[0801Z3]空气动力学,08工学,0801力学,查看,加入对比+
[0801Z3]先进材料与力学,08工学,0801力学,查看,加入对比+
[0801Z4]生物力学,08工学,0801力学,查看,加入对比+
[080200]机械工程,08工学,0802机械工程,查看,加入对比+
[080201]机械制造及其自动化,08工学,0802机械工程,查看,加入对比+
[080202]机械电子工程,08工学,0802机械工程,查看,加入对比+
[080203]机械设计及理论,08工学,0802机械工程,查看,加入对比+
[080204]车辆工程,08工学,0802机械工程,查看,加入对比+
[0802J1]风能工程,08工学,0802机械工程,查看,加入对比+
[0802J1]工业与系统工程,08工学,0802机械工程,查看,加入对比+
[0802J1]精密驱动与振动利用,08工学,0802机械工程,查看,加入对比+
[0802J1]智能制造工程,08工学,0802机械工程,查看,加入对比+
[0802J2]光机电微纳制造,08工学,0802机械工程,查看,加入对比+
[0802J2]海洋机电装备与仪器,08工学,0802机械工程,查看,加入对比+
[0802J4]数据科学与技术,08工学,0802机械工程,查看,加入对比+
[0802J5]增材制造与组织修复,08工学,0802机械工程,查看,加入对比+
[0802Z1]包装工程,08工学,0802机械工程,查看,加入对比+
[0802Z1]车身工程,08工学,0802机械工程,查看,加入对比+
[0802Z1]城市轨道交通技术与装备,08工学,0802机械工程,查看,加入对比+
[0802Z1]工业工程,08工学,0802机械工程,查看,加入对比+
[0802Z1]工业设计,08工学,0802机械工程,查看,加入对比+
[0802Z1]工业设计及其理论,08工学,0802机械工程,查看,加入对比+
[0802Z1]过程设备与机械,08工学,0802机械工程,查看,加入对比+
[0802Z1]海洋与船港机械装备技术,08工学,0802机械工程,查看,加入对比+
[0802Z1]汽车电子与电气,08工学,0802机械工程,查看,加入对比+
[0802Z1]微机电工程,08工学,0802机械工程,查看,加入对比+
[0802Z1]微机电系统及纳米技术,08工学,0802机械工程,查看,加入对比+
[0802Z1]微细制造及微机电系统,08工学,0802机械工程,查看,加入对比+
[0802Z1]物流工程,08工学,0802机械工程,查看,加入对比+
[0802Z1]现代农业装备工程,08工学,0802机械工程,查看,加入对比+
[0802Z1]冶金机械,08工学,0802机械工程,查看,加入对比+
[0802Z1]应用力学与工程结构,08工学,0802机械工程,查看,加入对比+
[0802Z1]装备智能化及安全工程,08工学,0802机械工程,查看,加入对比+
[0802Z2]包装工程,08工学,0802机械工程,查看,加入对比+
[0802Z2]地面武器机动工程,08工学,0802机械工程,查看,加入对比+
[0802Z2]工业工程,08工学,0802机械工程,查看,加入对比+
[0802Z2]工业设计,08工学,0802机械工程,查看,加入对比+
[0802Z2]工业设计与工程,08工学,0802机械工程,查看,加入对比+
[0802Z2]过程装备检测及自动化,08工学,0802机械工程,查看,加入对比+
[0802Z2]环保装备及工程,08工学,0802机械工程,查看,加入对比+
[0802Z2]林业机械与装备工程,08工学,0802机械工程,查看,加入对比+
[0802Z2]流体传动与控制,08工学,0802机械工程,查看,加入对比+
[0802Z2]绿色镀膜技术与装备,08工学,0802机械工程,查看,加入对比+
[0802Z2]能源机械装备及其自动化,08工学,0802机械工程,查看,加入对比+
[0802Z2]汽车运用工程,08工学,0802机械工程,查看,加入对比+
[0802Z2]微机电系统,08工学,0802机械工程,查看,加入对比+
[0802Z3]工业工程,08工学,0802机械工程,查看,加入对比+
[0802Z3]物流技术与装备,08工学,0802机械工程,查看,加入对比+
[0802Z3]智能制造与控制工程,08工学,0802机械工程,查看,加入对比+
[0802Z4]交通装备检测及控制工程,08工学,0802机械工程,查看,加入对比+
[0802Z4]先进制造与信息化,08工学,0802机械工程,查看,加入对比+
[0802Z5]轨道交通装备材料与应用工程,08工学,0802机械工程,查看,加入对比+
